STATION,DATE,TMAX,TMIN
USW00013873,4/9/1980,71,50
USW00013873,4/10/1980,73,43
USW00013873,4/11/1980,79,42
USW00013873,4/12/1980,65,55
USW00013873,4/13/1980,67,55
USW00013873,4/14/1980,66,47
USW00013873,4/15/1980,62,39
USW00013873,4/16/1980,69,39
USW00013873,4/17/1980,70,44
USW00013873,4/18/1980,72,47
USW00013873,4/19/1980,75,50
USW00013873,4/20/1980,77,46
USW00013873,4/21/1980,80,52
USW00013873,4/22/1980,83,51
USW00013873,4/23/1980,89,56
USW00013873,4/24/1980,85,60
USW00013873,4/25/1980,84,55
USW00013873,4/26/1980,75,63
USW00013873,4/27/1980,75,52
USW00013873,4/28/1980,70,46
USW00013873,4/29/1980,66,51
USW00013873,4/30/1980,71,46
USW00013873,5/1/1980,73,47
USW00013873,5/2/1980,76,46
USW00013873,5/3/1980,78,55
USW00013873,5/4/1980,81,54
USW00013873,5/5/1980,85,56
USW00013873,5/6/1980,82,56
USW00013873,5/7/1980,87,58
USW00013873,5/8/1980,77,58
USW00013873,5/9/1980,73,55
USW00013873,5/10/1980,77,49
USW00013873,5/11/1980,84,56
USW00013873,5/12/1980,90,61
USW00013873,5/13/1980,80,64
USW00013873,5/14/1980,78,61
USW00013873,5/15/1980,81,61
USW00013873,5/16/1980,76,64
USW00013873,5/17/1980,70,61
USW00013873,5/18/1980,84,65
USW00013873,5/19/1980,76,65
USW00013873,5/20/1980,73,64
USW00013873,5/21/1980,81,60
USW00013873,5/22/1980,71,64
USW00013873,5/23/1980,76,65
USW00013873,5/24/1980,79,65
USW00013873,5/25/1980,79,63
USW00013873,5/26/1980,83,61
USW00013873,5/27/1980,81,64
USW00013873,5/28/1980,85,63
USW00013873,5/29/1980,86,65
USW00013873,5/30/1980,85,64
USW00013873,5/31/1980,85,66
USW00013873,6/1/1980,86,65
USW00013873,6/2/1980,88,65
USW00013873,6/3/1980,89,66
USW00013873,6/4/1980,92,70
USW00013873,6/5/1980,87,68
USW00013873,6/6/1980,86,69
USW00013873,6/7/1980,93,73
USW00013873,6/8/1980,92,72
USW00013873,6/9/1980,78,60
USW00013873,6/10/1980,85,54
USW00013873,6/11/1980,88,61
USW00013873,6/12/1980,83,64
USW00013873,6/13/1980,83,64
USW00013873,6/14/1980,90,63
USW00013873,6/15/1980,93,66
USW00013873,6/16/1980,92,69
USW00013873,6/17/1980,83,67
USW00013873,6/18/1980,80,67
USW00013873,6/19/1980,81,68
USW00013873,6/20/1980,88,68
USW00013873,6/21/1980,79,67
USW00013873,6/22/1980,85,68
USW00013873,6/23/1980,83,69
USW00013873,6/24/1980,83,68
USW00013873,6/25/1980,73,67
USW00013873,6/26/1980,85,66
USW00013873,6/27/1980,90,70
USW00013873,6/28/1980,92,72
USW00013873,6/29/1980,89,73
USW00013873,6/30/1980,87,69
USW00013873,7/1/1980,86,64
USW00013873,7/2/1980,91,68
USW00013873,7/3/1980,93,73
USW00013873,7/4/1980,94,75
USW00013873,7/5/1980,94,76
USW00013873,7/6/1980,97,75
USW00013873,7/7/1980,92,70
USW00013873,7/8/1980,96,69
USW00013873,7/9/1980,99,75
USW00013873,7/10/1980,98,75
USW00013873,7/11/1980,98,79
USW00013873,7/12/1980,100,74
USW00013873,7/13/1980,103,77
USW00013873,7/14/1980,92,79
USW00013873,7/15/1980,96,75
USW00013873,7/16/1980,102,75
USW00013873,7/17/1980,103,72
USW00013873,7/18/1980,93,72
USW00013873,7/19/1980,92,73
USW00013873,7/20/1980,92,72
USW00013873,7/21/1980,92,72
USW00013873,7/22/1980,92,71
USW00013873,7/23/1980,87,72
USW00013873,7/24/1980,90,69
USW00013873,7/25/1980,90,70
USW00013873,7/26/1980,93,70
USW00013873,7/27/1980,89,72
USW00013873,7/28/1980,90,70
USW00013873,7/29/1980,91,68
USW00013873,7/30/1980,96,68
USW00013873,7/31/1980,98,69
USW00013873,8/1/1980,98,70
USW00013873,8/2/1980,97,70
USW00013873,8/3/1980,95,71
USW00013873,8/4/1980,96,70
USW00013873,8/5/1980,97,69
USW00013873,8/6/1980,100,71
USW00013873,8/7/1980,100,74
USW00013873,8/8/1980,101,72
USW00013873,8/9/1980,101,71
USW00013873,8/10/1980,98,72
USW00013873,8/11/1980,95,71
USW00013873,8/12/1980,97,71
USW00013873,8/13/1980,97,71
USW00013873,8/14/1980,95,72
USW00013873,8/15/1980,93,72
USW00013873,8/16/1980,93,72
USW00013873,8/17/1980,84,74
USW00013873,8/18/1980,89,71
USW00013873,8/19/1980,93,72
USW00013873,8/20/1980,92,70
USW00013873,8/21/1980,96,72
USW00013873,8/22/1980,91,74
USW00013873,8/23/1980,84,70
USW00013873,8/24/1980,86,69
USW00013873,8/25/1980,87,64
USW00013873,8/26/1980,89,62
USW00013873,8/27/1980,89,66
USW00013873,8/28/1980,92,67
USW00013873,8/29/1980,88,69
USW00013873,8/30/1980,88,66
USW00013873,8/31/1980,91,68
USW00013873,9/1/1980,93,66
USW00013873,9/2/1980,96,69
USW00013873,9/3/1980,93,70
USW00013873,9/4/1980,90,70
USW00013873,9/5/1980,91,70
USW00013873,9/6/1980,91,70
USW00013873,9/7/1980,92,69
USW00013873,9/8/1980,90,70
USW00013873,9/9/1980,88,69
USW00013873,9/10/1980,86,68
USW00013873,9/11/1980,87,67
USW00013873,9/12/1980,89,66
USW00013873,9/13/1980,89,65
USW00013873,9/14/1980,92,63
USW00013873,9/15/1980,94,69
USW00013873,9/16/1980,93,64
USW00013873,9/17/1980,82,68
USW00013873,9/18/1980,83,70
USW00013873,9/19/1980,83,72
USW00013873,9/20/1980,85,72
USW00013873,9/21/1980,89,69
USW00013873,9/22/1980,90,68
USW00013873,9/23/1980,93,71
USW00013873,9/24/1980,95,69
USW00013873,9/25/1980,86,70
USW00013873,9/26/1980,86,65
USW00013873,9/27/1980,73,62
USW00013873,9/28/1980,62,55
USW00013873,9/29/1980,57,53
USW00013873,9/30/1980,63,57
USW00013873,10/1/1980,73,60
USW00013873,10/2/1980,79,57
USW00013873,10/3/1980,74,51
USW00013873,10/4/1980,68,43
USW00013873,10/5/1980,63,47
USW00013873,10/6/1980,66,43
USW00013873,10/7/1980,75,40
USW00013873,10/8/1980,79,46
USW00013873,10/9/1980,81,51
USW00013873,10/10/1980,85,56
USW00013873,10/11/1980,83,54
USW00013873,10/12/1980,72,43
USW00013873,10/13/1980,67,41
USW00013873,10/14/1980,72,39
USW00013873,10/15/1980,76,42
USW00013873,10/16/1980,78,53
USW00013873,10/17/1980,80,60
USW00013873,10/18/1980,77,66
USW00013873,10/19/1980,76,60
USW00013873,10/20/1980,68,47
USW00013873,10/21/1980,71,44
USW00013873,10/22/1980,73,48
USW00013873,10/23/1980,66,52
USW00013873,10/24/1980,53,48
USW00013873,10/25/1980,54,37
USW00013873,10/26/1980,64,34
USW00013873,10/27/1980,69,44
USW00013873,10/28/1980,62,51
USW00013873,10/29/1980,65,53
USW00013873,10/30/1980,54,46
USW00013873,10/31/1980,65,45
USW00013873,11/1/1980,76,39
USW00013873,11/2/1980,71,44
USW00013873,11/3/1980,66,47
USW00013873,11/4/1980,71,50
USW00013873,11/5/1980,63,44
USW00013873,11/6/1980,64,35
USW00013873,11/7/1980,75,36
USW00013873,11/8/1980,77,48
USW00013873,11/9/1980,78,52
USW00013873,11/10/1980,77,54
USW00013873,11/11/1980,65,42
USW00013873,11/12/1980,70,32
USW00013873,11/13/1980,67,36
USW00013873,11/14/1980,68,49
USW00013873,11/15/1980,60,58
USW00013873,11/16/1980,61,49
USW00013873,11/17/1980,49,40
USW00013873,11/18/1980,52,36
USW00013873,11/19/1980,50,27
USW00013873,11/20/1980,52,27
USW00013873,11/21/1980,62,28
USW00013873,11/22/1980,54,32
USW00013873,11/23/1980,51,44
USW00013873,11/24/1980,59,44
USW00013873,11/25/1980,63,42
USW00013873,11/26/1980,46,37
USW00013873,11/27/1980,43,38
USW00013873,11/28/1980,41,32
USW00013873,11/29/1980,56,30
USW00013873,11/30/1980,64,32
USW00013873,12/1/1980,66,33
USW00013873,12/2/1980,71,36
USW00013873,12/3/1980,60,31
USW00013873,12/4/1980,60,28
USW00013873,12/5/1980,66,27
USW00013873,12/6/1980,74,34
USW00013873,12/7/1980,75,37
USW00013873,12/8/1980,75,41
USW00013873,12/9/1980,67,52
USW00013873,12/10/1980,63,41
USW00013873,12/11/1980,55,32
USW00013873,12/12/1980,64,32
USW00013873,12/13/1980,68,36
USW00013873,12/14/1980,61,33
USW00013873,12/15/1980,58,29
USW00013873,12/16/1980,48,41
USW00013873,12/17/1980,52,34
USW00013873,12/18/1980,61,28
USW00013873,12/19/1980,64,35
USW00013873,12/20/1980,49,33
USW00013873,12/21/1980,33,26
USW00013873,12/22/1980,34,24
USW00013873,12/23/1980,59,30
USW00013873,12/24/1980,59,38
USW00013873,12/25/1980,38,22
USW00013873,12/26/1980,30,23
USW00013873,12/27/1980,44,19
USW00013873,12/28/1980,55,38
USW00013873,12/29/1980,69,44
USW00013873,12/30/1980,53,35
USW00013873,12/31/1980,54,33
USW00013873,1/1/1981,57,33
USW00013873,1/2/1981,51,33
USW00013873,1/3/1981,60,27
USW00013873,1/4/1981,49,25
USW00013873,1/5/1981,37,11
USW00013873,1/6/1981,45,24
USW00013873,1/7/1981,44,29
USW00013873,1/8/1981,46,23
USW00013873,1/9/1981,49,23
USW00013873,1/10/1981,44,25
USW00013873,1/11/1981,41,16
USW00013873,1/12/1981,34,12
USW00013873,1/13/1981,46,16
USW00013873,1/14/1981,54,30
USW00013873,1/15/1981,57,34
USW00013873,1/16/1981,51,27
USW00013873,1/17/1981,40,20
USW00013873,1/18/1981,55,23
USW00013873,1/19/1981,63,33
USW00013873,1/20/1981,48,39
USW00013873,1/21/1981,47,39
USW00013873,1/22/1981,46,40
USW00013873,1/23/1981,56,36
USW00013873,1/24/1981,60,28
USW00013873,1/25/1981,66,28
USW00013873,1/26/1981,67,36
USW00013873,1/27/1981,63,48
USW00013873,1/28/1981,57,37
USW00013873,1/29/1981,65,29
USW00013873,1/30/1981,47,30
USW00013873,1/31/1981,41,24
USW00013873,2/1/1981,43,32
USW00013873,2/2/1981,45,25
USW00013873,2/3/1981,35,17
USW00013873,2/4/1981,45,18
USW00013873,2/5/1981,42,18
USW00013873,2/6/1981,46,33
USW00013873,2/7/1981,42,31
USW00013873,2/8/1981,55,31
USW00013873,2/9/1981,55,23
USW00013873,2/10/1981,44,39
USW00013873,2/11/1981,59,18
USW00013873,2/12/1981,36,12
USW00013873,2/13/1981,44,22
USW00013873,2/14/1981,58,34
USW00013873,2/15/1981,65,38
USW00013873,2/16/1981,68,49
USW00013873,2/17/1981,59,54
USW00013873,2/18/1981,60,57
USW00013873,2/19/1981,62,53
USW00013873,2/20/1981,65,49
USW00013873,2/21/1981,76,45
USW00013873,2/22/1981,69,40
USW00013873,2/23/1981,63,42
USW00013873,2/24/1981,62,34
USW00013873,2/25/1981,75,35
USW00013873,2/26/1981,79,41
USW00013873,2/27/1981,72,42
USW00013873,2/28/1981,79,41
USW00013873,3/1/1981,72,55
USW00013873,3/2/1981,66,46
USW00013873,3/3/1981,65,34
USW00013873,3/4/1981,62,44
USW00013873,3/5/1981,67,44
USW00013873,3/6/1981,60,35
USW00013873,3/7/1981,61,37
USW00013873,3/8/1981,58,37
USW00013873,3/9/1981,62,32
USW00013873,3/10/1981,64,33
USW00013873,3/11/1981,64,35
USW00013873,3/12/1981,66,35
USW00013873,3/13/1981,67,38
USW00013873,3/14/1981,66,41
USW00013873,3/15/1981,71,29
USW00013873,3/16/1981,59,38
USW00013873,3/17/1981,70,26
USW00013873,3/18/1981,60,46
USW00013873,3/19/1981,50,33
USW00013873,3/20/1981,54,28
USW00013873,3/21/1981,61,33
USW00013873,3/22/1981,50,37
USW00013873,3/23/1981,53,37
USW00013873,3/24/1981,64,38
USW00013873,3/25/1981,68,35
USW00013873,3/26/1981,72,37
USW00013873,3/27/1981,77,43
USW00013873,3/28/1981,73,51
USW00013873,3/29/1981,73,52
USW00013873,3/30/1981,78,58
USW00013873,3/31/1981,84,50
USW00013873,4/1/1981,77,58
USW00013873,4/2/1981,81,45
USW00013873,4/3/1981,80,44
USW00013873,4/4/1981,82,56
USW00013873,4/5/1981,71,50
USW00013873,4/6/1981,68,41
USW00013873,4/7/1981,70,45
USW00013873,4/8/1981,74,48
USW00013873,4/9/1981,78,58
USW00013873,4/10/1981,83,55
USW00013873,4/11/1981,82,59
USW00013873,4/12/1981,86,59
USW00013873,4/13/1981,90,60
USW00013873,4/14/1981,82,61
USW00013873,4/15/1981,74,56
USW00013873,4/16/1981,74,46
USW00013873,4/17/1981,77,57
USW00013873,4/18/1981,88,60
USW00013873,4/19/1981,87,61
USW00013873,4/20/1981,83,61
USW00013873,4/21/1981,71,56
USW00013873,4/22/1981,67,56
USW00013873,4/23/1981,80,62
USW00013873,4/24/1981,76,57
USW00013873,4/25/1981,77,46
USW00013873,4/26/1981,85,49
USW00013873,4/27/1981,89,56
USW00013873,4/28/1981,90,58
USW00013873,4/29/1981,83,61
USW00013873,4/30/1981,86,63
USW00013873,5/1/1981,77,57
USW00013873,5/2/1981,76,45
USW00013873,5/3/1981,75,47
USW00013873,5/4/1981,83,46
USW00013873,5/5/1981,89,55
USW00013873,5/6/1981,80,63
USW00013873,5/7/1981,70,55
USW00013873,5/8/1981,75,48
USW00013873,5/9/1981,80,58
USW00013873,5/10/1981,75,61
USW00013873,5/11/1981,63,50
USW00013873,5/12/1981,78,45
USW00013873,5/13/1981,81,52
USW00013873,5/14/1981,81,57
USW00013873,5/15/1981,67,50
USW00013873,5/16/1981,74,45
USW00013873,5/17/1981,74,59
USW00013873,5/18/1981,90,58
USW00013873,5/19/1981,82,62
USW00013873,5/20/1981,68,53
USW00013873,5/21/1981,77,51
USW00013873,5/22/1981,84,50
USW00013873,5/23/1981,86,54
USW00013873,5/24/1981,89,58
USW00013873,5/25/1981,90,63
USW00013873,5/26/1981,80,65
USW00013873,5/27/1981,81,66
USW00013873,5/28/1981,82,63
USW00013873,5/29/1981,87,57
USW00013873,5/30/1981,93,68
USW00013873,5/31/1981,90,69
USW00013873,6/1/1981,81,69
USW00013873,6/2/1981,88,72
USW00013873,6/3/1981,90,70
USW00013873,6/4/1981,92,70
USW00013873,6/5/1981,92,72
USW00013873,6/6/1981,90,72
USW00013873,6/7/1981,83,72
USW00013873,6/8/1981,89,71
USW00013873,6/9/1981,92,74
USW00013873,6/10/1981,94,74
USW00013873,6/11/1981,93,71
USW00013873,6/12/1981,91,72
USW00013873,6/13/1981,93,72
USW00013873,6/14/1981,96,74
USW00013873,6/15/1981,97,71
USW00013873,6/16/1981,95,73
USW00013873,6/17/1981,96,74
USW00013873,6/18/1981,93,72
USW00013873,6/19/1981,93,73
USW00013873,6/20/1981,97,70
USW00013873,6/21/1981,100,74
USW00013873,6/22/1981,98,76
USW00013873,6/23/1981,99,73
USW00013873,6/24/1981,98,75
USW00013873,6/25/1981,97,71
USW00013873,6/26/1981,94,74
USW00013873,6/27/1981,90,71
USW00013873,6/28/1981,85,67
USW00013873,6/29/1981,90,63
USW00013873,6/30/1981,92,65
USW00013873,7/1/1981,75,69
USW00013873,7/2/1981,78,67
USW00013873,7/3/1981,80,70
USW00013873,7/4/1981,87,69
USW00013873,7/5/1981,91,71
USW00013873,7/6/1981,91,71
USW00013873,7/7/1981,91,71
USW00013873,7/8/1981,95,74
USW00013873,7/9/1981,96,77
USW00013873,7/10/1981,98,76
USW00013873,7/11/1981,99,77
USW00013873,7/12/1981,95,76
USW00013873,7/13/1981,98,74
USW00013873,7/14/1981,99,74
USW00013873,7/15/1981,99,77
USW00013873,7/16/1981,100,75
USW00013873,7/17/1981,95,75
USW00013873,7/18/1981,88,75
USW00013873,7/19/1981,95,74
USW00013873,7/20/1981,99,74
USW00013873,7/21/1981,99,75
USW00013873,7/22/1981,99,70
USW00013873,7/23/1981,96,74
USW00013873,7/24/1981,97,74
USW00013873,7/25/1981,101,74
USW00013873,7/26/1981,100,73
USW00013873,7/27/1981,98,74
USW00013873,7/28/1981,100,76
USW00013873,7/29/1981,97,76
USW00013873,7/30/1981,78,67
USW00013873,7/31/1981,72,67
USW00013873,8/1/1981,71,67
USW00013873,8/2/1981,81,67
USW00013873,8/3/1981,91,70
USW00013873,8/4/1981,93,70
USW00013873,8/5/1981,96,73
USW00013873,8/6/1981,93,76
USW00013873,8/7/1981,95,73
USW00013873,8/8/1981,90,75
USW00013873,8/9/1981,89,75
USW00013873,8/10/1981,90,72
USW00013873,8/11/1981,90,69
USW00013873,8/12/1981,91,69
USW00013873,8/13/1981,88,68
USW00013873,8/14/1981,91,70
USW00013873,8/15/1981,89,70
USW00013873,8/16/1981,95,72
USW00013873,8/17/1981,78,71
USW00013873,8/18/1981,72,66
USW00013873,8/19/1981,75,67
USW00013873,8/20/1981,83,67
USW00013873,8/21/1981,76,68
USW00013873,8/22/1981,84,62
USW00013873,8/23/1981,80,66
USW00013873,8/24/1981,90,65
USW00013873,8/25/1981,90,66
USW00013873,8/26/1981,84,69
USW00013873,8/27/1981,84,64
USW00013873,8/28/1981,87,63
USW00013873,8/29/1981,82,71
USW00013873,8/30/1981,85,70
USW00013873,8/31/1981,89,69
USW00013873,9/1/1981,88,68
USW00013873,9/2/1981,91,68
USW00013873,9/3/1981,87,70
USW00013873,9/4/1981,87,69
USW00013873,9/5/1981,84,70
USW00013873,9/6/1981,87,70
USW00013873,9/7/1981,87,69
USW00013873,9/8/1981,86,67
USW00013873,9/9/1981,82,59
USW00013873,9/10/1981,84,60
USW00013873,9/11/1981,89,60
USW00013873,9/12/1981,90,63
USW00013873,9/13/1981,90,63
USW00013873,9/14/1981,91,65
USW00013873,9/15/1981,90,69
USW00013873,9/16/1981,85,65
USW00013873,9/17/1981,79,56
USW00013873,9/18/1981,75,51
USW00013873,9/19/1981,74,46
USW00013873,9/20/1981,81,48
USW00013873,9/21/1981,82,51
USW00013873,9/22/1981,87,52
USW00013873,9/23/1981,85,62
USW00013873,9/24/1981,81,54
USW00013873,9/25/1981,84,55
USW00013873,9/26/1981,84,53
USW00013873,9/27/1981,87,57
USW00013873,9/28/1981,89,61
USW00013873,9/29/1981,84,58
USW00013873,9/30/1981,86,65
USW00013873,10/1/1981,92,59
USW00013873,10/2/1981,76,48
USW00013873,10/3/1981,73,39
USW00013873,10/4/1981,78,42
USW00013873,10/5/1981,88,46
USW00013873,10/6/1981,92,59
USW00013873,10/7/1981,80,58
USW00013873,10/8/1981,74,52
USW00013873,10/9/1981,69,46
USW00013873,10/10/1981,56,53
USW00013873,10/11/1981,70,55
USW00013873,10/12/1981,69,53
USW00013873,10/13/1981,68,50
USW00013873,10/14/1981,71,46
USW00013873,10/15/1981,74,52
USW00013873,10/16/1981,81,54
USW00013873,10/17/1981,82,60
USW00013873,10/18/1981,73,53
USW00013873,10/19/1981,63,43
USW00013873,10/20/1981,71,32
USW00013873,10/21/1981,76,38
USW00013873,10/22/1981,79,56
USW00013873,10/23/1981,66,45
USW00013873,10/24/1981,51,41
USW00013873,10/25/1981,47,43
USW00013873,10/26/1981,65,47
USW00013873,10/27/1981,72,53
USW00013873,10/28/1981,76,47
USW00013873,10/29/1981,72,54
USW00013873,10/30/1981,64,50
USW00013873,10/31/1981,61,52
USW00013873,11/1/1981,70,52
USW00013873,11/2/1981,75,55
USW00013873,11/3/1981,76,54
USW00013873,11/4/1981,74,61
USW00013873,11/5/1981,72,59
USW00013873,11/6/1981,70,49
USW00013873,11/7/1981,68,41
USW00013873,11/8/1981,69,32
USW00013873,11/9/1981,66,37
USW00013873,11/10/1981,63,46
USW00013873,11/11/1981,69,41
USW00013873,11/12/1981,65,41
USW00013873,11/13/1981,58,36
USW00013873,11/14/1981,65,30
USW00013873,11/15/1981,74,33
USW00013873,11/16/1981,57,46
USW00013873,11/17/1981,63,47
USW00013873,11/18/1981,68,41
USW00013873,11/19/1981,74,36
USW00013873,11/20/1981,67,39
USW00013873,11/21/1981,50,29
USW00013873,11/22/1981,55,29
USW00013873,11/23/1981,56,29
USW00013873,11/24/1981,56,38
USW00013873,11/25/1981,60,31
USW00013873,11/26/1981,65,35
USW00013873,11/27/1981,71,44
USW00013873,11/28/1981,65,45
USW00013873,11/29/1981,56,38
USW00013873,11/30/1981,48,38
USW00013873,12/1/1981,44,37
USW00013873,12/2/1981,58,38
USW00013873,12/3/1981,60,31
USW00013873,12/4/1981,52,39
USW00013873,12/5/1981,53,32
USW00013873,12/6/1981,45,25
USW00013873,12/7/1981,66,32
USW00013873,12/8/1981,66,44
USW00013873,12/9/1981,47,30
USW00013873,12/10/1981,41,23
USW00013873,12/11/1981,47,19
USW00013873,12/12/1981,46,26
USW00013873,12/13/1981,42,28
USW00013873,12/14/1981,42,37
USW00013873,12/15/1981,44,35
USW00013873,12/16/1981,51,30
USW00013873,12/17/1981,44,27
USW00013873,12/18/1981,42,20
USW00013873,12/19/1981,36,16
USW00013873,12/20/1981,39,13
USW00013873,12/21/1981,37,15
USW00013873,12/22/1981,64,31
USW00013873,12/23/1981,67,43
USW00013873,12/24/1981,49,33
USW00013873,12/25/1981,46,39
USW00013873,12/26/1981,40,37
USW00013873,12/27/1981,49,37
USW00013873,12/28/1981,46,33
USW00013873,12/29/1981,59,39
USW00013873,12/30/1981,45,33
USW00013873,12/31/1981,37,32
USW00013873,1/1/1982,59,36
USW00013873,1/2/1982,49,36
USW00013873,1/3/1982,42,38
USW00013873,1/4/1982,60,39
USW00013873,1/5/1982,58,29
USW00013873,1/6/1982,62,31
USW00013873,1/7/1982,70,48
USW00013873,1/8/1982,50,29
USW00013873,1/9/1982,46,23
USW00013873,1/10/1982,26,5
USW00013873,1/11/1982,26,0
USW00013873,1/12/1982,27,12
USW00013873,1/13/1982,31,24
USW00013873,1/14/1982,33,18
USW00013873,1/15/1982,35,14
USW00013873,1/16/1982,45,24
USW00013873,1/17/1982,33,8
USW00013873,1/18/1982,41,19
USW00013873,1/19/1982,45,34
USW00013873,1/20/1982,68,43
USW00013873,1/21/1982,65,44
USW00013873,1/22/1982,50,37
USW00013873,1/23/1982,45,35
USW00013873,1/24/1982,46,32
USW00013873,1/25/1982,59,26
USW00013873,1/26/1982,42,25
USW00013873,1/27/1982,43,21
USW00013873,1/28/1982,44,21
USW00013873,1/29/1982,58,27
USW00013873,1/30/1982,69,40
USW00013873,1/31/1982,69,45
USW00013873,2/1/1982,57,32
USW00013873,2/2/1982,48,36
USW00013873,2/3/1982,48,37
USW00013873,2/4/1982,59,40
USW00013873,2/5/1982,56,41
USW00013873,2/6/1982,57,34
USW00013873,2/7/1982,51,26
USW00013873,2/8/1982,59,33
USW00013873,2/9/1982,57,40
USW00013873,2/10/1982,52,32
USW00013873,2/11/1982,61,41
USW00013873,2/12/1982,49,38
USW00013873,2/13/1982,56,36
USW00013873,2/14/1982,63,32
USW00013873,2/15/1982,56,47
USW00013873,2/16/1982,66,53
USW00013873,2/17/1982,67,55
USW00013873,2/18/1982,55,42
USW00013873,2/19/1982,63,42
USW00013873,2/20/1982,72,38
USW00013873,2/21/1982,67,45
USW00013873,2/22/1982,63,38
USW00013873,2/23/1982,77,35
USW00013873,2/24/1982,79,53
USW00013873,2/25/1982,66,44
USW00013873,2/26/1982,44,31
USW00013873,2/27/1982,34,31
USW00013873,2/28/1982,43,34
USW00013873,3/1/1982,57,37
USW00013873,3/2/1982,70,34
USW00013873,3/3/1982,68,41
USW00013873,3/4/1982,70,46
USW00013873,3/5/1982,78,47
USW00013873,3/6/1982,70,51
USW00013873,3/7/1982,52,33
USW00013873,3/8/1982,54,27
USW00013873,3/9/1982,66,31
USW00013873,3/10/1982,71,42
USW00013873,3/11/1982,75,50
USW00013873,3/12/1982,79,46
USW00013873,3/13/1982,78,57
USW00013873,3/14/1982,76,53
USW00013873,3/15/1982,58,51
USW00013873,3/16/1982,51,46
USW00013873,3/17/1982,68,48
USW00013873,3/18/1982,80,57
USW00013873,3/19/1982,86,59
USW00013873,3/20/1982,84,61
USW00013873,3/21/1982,83,52
USW00013873,3/22/1982,73,50
USW00013873,3/23/1982,69,41
USW00013873,3/24/1982,58,51
USW00013873,3/25/1982,70,55
USW00013873,3/26/1982,58,38
USW00013873,3/27/1982,53,34
USW00013873,3/28/1982,54,30
USW00013873,3/29/1982,55,40
USW00013873,3/30/1982,74,48
USW00013873,3/31/1982,74,59
USW00013873,4/1/1982,82,55
USW00013873,4/2/1982,68,50
USW00013873,4/3/1982,77,55
USW00013873,4/4/1982,73,44
USW00013873,4/5/1982,55,50
USW00013873,4/6/1982,56,37
USW00013873,4/7/1982,62,29
USW00013873,4/8/1982,52,42
USW00013873,4/9/1982,64,41
USW00013873,4/10/1982,64,40
USW00013873,4/11/1982,70,42
